Date,Country,Cumulative no. of cases,Cumulative no. of deaths,Link
23-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Israel,7,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Italy,14,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Japan,321,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Mexico,3892,75,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Norway,4,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Panama,76,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Peru,5,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Philippines,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Poland,2,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Russia,1,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Spain,126,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Switzerland,2,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,United Kingdom,117,0,https://www.who.int/csr/don/2009_05_23/en/
23-05-2009,United States of America,6552,9,https://www.who.int/csr/don/2009_05_23/en/
25-05-2009,Argentina,2,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Australia,16,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Belgium,7,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Brazil,9,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Canada,805,1,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Chile,44,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,China,15,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Colombia,13,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Costa Rica,28,1,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Cuba,4,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Ecuador,10,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,El Salvador,6,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,France,16,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Germany,17,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Greece,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Guatemala,4,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Honduras,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Iceland,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Israel,8,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Italy,19,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Japan,345,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Mexico,4174,80,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Norway,4,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Panama,76,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Peru,25,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Philippines,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Poland,3,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Republic of Korea,3,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Russia,1,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Spain,133,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Switzerland,3,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,United Kingdom,122,0,https://www.who.int/csr/don/2009_05_25/en/
25-05-2009,United States of America,6552,9,https://www.who.int/csr/don/2009_05_25/en/
26-05-2009,Argentina,5,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Australia,19,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Belgium,7,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Brazil,9,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Canada,921,1,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Chile,74,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,China,20,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Colombia,16,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Costa Rica,33,1,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Cuba,4,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Ecuador,24,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,El Salvador,6,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,France,16,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Germany,17,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Greece,1,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Guatemala,4,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Honduras,1,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Iceland,1,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Israel,8,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Italy,19,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Japan,350,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Mexico,4174,80,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Norway,4,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Panama,76,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Peru,27,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Philippines,2,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Poland,3,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Republic of Korea,21,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Russia,2,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Spain,136,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Switzerland,3,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,United Kingdom,137,0,https://www.who.int/csr/don/2009_05_26/en/
26-05-2009,United States of America,6764,10,https://www.who.int/csr/don/2009_05_26/en/
27-05-2009,Argentina,19,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Australia,39,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Belgium,7,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Brazil,9,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Canada,921,1,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Chile,86,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,China,22,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Colombia,16,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Costa Rica,33,1,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Cuba,4,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Ecuador,28,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,El Salvador,11,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Finland,2,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,France,16,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Germany,17,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Greece,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Guatemala,5,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Honduras,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Iceland,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Ireland,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Israel,9,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Italy,23,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Japan,360,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Mexico,4541,83,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Norway,4,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Panama,76,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Peru,27,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Philippines,2,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Poland,3,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Republic of Korea,21,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Russia,2,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Singapore,1,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Spain,138,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Sweden,3,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Switzerland,3,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,United Kingdom,137,0,https://www.who.int/csr/don/2009_05_27a/en/
27-05-2009,United States of America,6764,10,https://www.who.int/csr/don/2009_05_27a/en/
29-05-2009,Argentina,37,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Australia,147,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Austria,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Belgium,8,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Brazil,10,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Canada,1118,2,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Chile,165,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,China,30,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Colombia,17,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Costa Rica,33,1,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Cuba,4,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Czech Republic,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Denmark,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Dominican Republic,2,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Ecuador,32,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,El Salvador,11,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Finland,3,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,France,21,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Germany,19,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Greece,3,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Guatemala,5,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Honduras,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Iceland,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,India,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Ireland,3,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Israel,11,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Italy,26,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Japan,364,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Mexico,4910,85,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Norway,4,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Panama,107,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Peru,31,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Philippines,6,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Poland,4,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Portugal,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Republic of Korea,33,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Romania,3,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Russia,2,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Singapore,4,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Slovakia,1,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Spain,143,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Sweden,4,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Switzerland,4,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Thailand,2,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Turkey,2,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,United Kingdom,203,0,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,United States of America,7927,11,https://www.who.int/csr/don/2009_05_29/en/
29-05-2009,Uruguay,2,0,https://www.who.int/csr/don/2009_05_29/en/
01-06-2009,Argentina,100,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Australia,297,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Austria,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Bahamas,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Belgium,12,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Bolivia,3,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Brazil,18,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Canada,1336,2,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Chile,250,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,China,52,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Colombia,20,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Costa Rica,37,1,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Cuba,4,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Cyprus,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Czech Republic,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Denmark,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Dominican Republic,2,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Ecuador,39,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,El Salvador,27,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Estonia,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Finland,3,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,France,24,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Germany,28,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Greece,4,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Guatemala,12,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Honduras,2,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Hungary,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Iceland,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,India,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Ireland,4,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Israel,19,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Italy,29,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Jamaica,2,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Japan,370,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Mexico,5029,97,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Netherlands,3,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,New Zealand,9,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Norway,4,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Panama,107,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Paraguay,5,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Peru,36,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Philippines,16,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Poland,4,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Portugal,1,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Republic of Korea,33,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Romania,3,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Russia,3,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Singapore,5,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Slovakia,2,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Spain,178,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Sweden,4,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Switzerland,8,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Thailand,2,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Turkey,4,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,United Kingdom,229,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,United States of America,8975,15,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Uruguay,11,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Venezuela,2,0,https://www.who.int/csr/don/2009_06_01a/en/
01-06-2009,Viet Nam,1,0,https://www.who.int/csr/don/2009_06_01a/en/
03-06-2009,Argentina,131,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Australia,501,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Austria,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Bahamas,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Belgium,13,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Bolivia,3,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Brazil,20,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Bulgaria,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Canada,1530,2,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Chile,313,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,China,69,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Colombia,20,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Costa Rica,50,1,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Cuba,4,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Cyprus,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Czech Republic,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Denmark,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Dominican Republic,11,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Ecuador,39,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Egypt,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,El Salvador,41,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Estonia,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Finland,4,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,France,26,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Germany,28,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Greece,5,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Guatemala,14,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Honduras,2,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Hungary,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Iceland,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,India,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Ireland,4,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Israel,33,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Italy,30,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Jamaica,2,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Japan,385,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Kuwait,18,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Lebanon,3,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Malaysia,2,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Mexico,5029,97,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Netherlands,4,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,New Zealand,10,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Nicaragua,1,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Norway,4,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Panama,155,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Paraguay,5,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Peru,40,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Philippines,16,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Poland,4,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Portugal,2,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Republic of Korea,41,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Romania,5,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Russia,3,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Singapore,9,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Slovakia,2,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Spain,180,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Sweden,7,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Switzerland,10,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Thailand,2,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Turkey,4,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,United Kingdom,339,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,United States of America,10053,17,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Uruguay,15,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Venezuela,3,0,https://www.who.int/csr/don/2009_06_03/en/
03-06-2009,Viet Nam,3,0,https://www.who.int/csr/don/2009_06_03/en/
05-06-2009,Argentina,147,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Australia,876,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Austria,2,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Bahamas,1,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Bahrain,1,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Barbados,1,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Belgium,13,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Bolivia,3,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Brazil,28,0,https://www.who.int/csr/don/2009_06_05/en/
05-06-2009,Bulgaria,1,0,https://www.who.int/csr/don/2009_06_05/en/
